,CAS Latency,Color,ECC,Heat Spreader,Manufacturer,Model,Part Number,Price/GB,Registered,Size,Speed,Timing,Type,Voltage
896,16,Gold / Black,False,True,Team,,TPD416G2400HC16DC02,$4.75,False,16 GB (2 x 8 GB),DDR4-2400,16-16-16-39,288-pin DIMM,1.2 V
897,15,Red,False,True,Corsair,,CMK8GX4M2B3000C15R,$13.74,False,8 GB (2 x 4 GB),DDR4-3000,15-15-15-36,288-pin DIMM,1.35 V
898,16,Red / Silver,False,True,G.Skill,,F4-3466C16Q-64GTZ,$8.92,False,64 GB (4 x 16 GB),DDR4-3466,16-18-18-38,288-pin DIMM,1.35 V
899,16,Black / White,False,True,Corsair,,CMU16GX4M2C3200C16,$9.37,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
900,15,Black / Green,False,False,Crucial,,CT2K8G4DFS8213,$8.12,False,16 GB (2 x 8 GB),DDR4-2133,,288-pin DIMM,1.2 V
901,17,Green / Black,False,False,Patriot,,PSD48G240081,$4.75,False,8 GB (1 x 8 GB),DDR4-2400,17-17-17-39,288-pin DIMM,1.2 V
902,19,Black / Silver,False,True,Corsair,,CMD16GX4M2E4000C19,$18.75,False,16 GB (2 x 8 GB),DDR4-4000,19-23-23-45,288-pin DIMM,1.35 V
903,9,Black / Silver,False,True,Corsair,,CMZ8GX3M1A1600C10,$5.62,False,8 GB (1 x 8 GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5 V
904,9,Black / Blue,False,True,G.Skill,,F3-1600C9D-8GAB,$5.75,False,8 GB (2 x 4 GB),DDR3-1600,,240-pin DIMM,1.5 V
905,15,Black / Yellow,False,True,Corsair,,CMK64GX4M8B3200C16,$6.72,False,64 GB (8 x 8 GB),DDR4-3200,15-15-15-36,288-pin DIMM,1.35 V
906,16,Red,False,True,Crucial,,BLS4G4D240FSE,$6.17,False,4 GB (1 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
907,6,Green,False,False,Kingston,,KVR800D2N6K2/4G,$7.99,False,4 GB (2 x 2 GB),DDR2-800,,240-pin DIMM,1.8 V
908,16,Black,False,True,GeIL,,GLS48GB2400C16DC,$16.95,False,8 GB (2 x 4 GB),DDR4-2400,16-16-16-36,288-pin DIMM,1.2 V
909,16,Red / Black,False,True,Team,,TLRED416G3200HC16CDC01,$5.69,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
910,10,Black / Red,False,True,G.Skill,,F3-12800CL10D-16GBXL,$4.44,False,16 GB (2 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
911,15,Black,False,True,Team,,TF3D416G2400HC15BDC01,$5.69,False,16 GB (2 x 8 GB),DDR4-2400,15-17-17-35,288-pin DIMM,1.2 V
912,15,Black / Yellow,False,True,Corsair,,CMK64GX4M4A2400C14,$4.84,False,64 GB (4 x 16 GB),DDR4-2400,15-15-15-36,288-pin DIMM,1.2 V
913,18,Black,False,True,G.Skill,,F4-2666C18D-16GTZR,$6.37,False,16 GB (2 x 8 GB),DDR4-2666,18-18-18-43,288-pin DIMM,1.2 V
914,15,White,False,True,Corsair,,CMK32GX4M2B3000C15W,$5.94,False,32 GB (2 x 16 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
915,16,Black / Yellow,False,True,Corsair,,CMK16GX4M2C3333C16,$6.75,False,16 GB (2 x 8 GB),DDR4-3333,16-18-18-36,288-pin DIMM,1.35 V
916,11,Green,False,False,Kingston,,KVR16N11/8,$5.91,False,8 GB (1 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
917,15,Silver / Red,False,True,Patriot,,PVE416G240C5KRD,$4.87,False,16 GB (2 x 8 GB),DDR4-2400,15-15-15-35,288-pin DIMM,1.2 V
918,16,Black,False,True,GeIL,,GAPB416GB2400C16DC,$4.75,False,16 GB (2 x 8 GB),DDR4-2400,16-16-16-36,288-pin DIMM,1.2 V
919,9,Black / Red,False,True,G.Skill,,F3-12800CL9Q-8GBRL,$6.87,False,8 GB (4 x 2 GB),DDR3-1600,,240-pin DIMM,1.5 V
920,15,Silver / Black,False,True,V-Color,,TL48G30S8KSRGB15,$5.31,False,16 GB (2 x 8 GB),DDR4-3000,15-16-16-35,288-pin DIMM,1.35 V
921,19,Black,False,True,G.Skill,,F4-4400C19D-16GTZKK,$15.69,False,16 GB (2 x 8 GB),DDR4-4400,19-19-19-39,288-pin DIMM,1.4 V
922,19,Silver,False,True,G.Skill,,F4-4000C19D-32GTRS,$14.72,False,32 GB (2 x 16 GB),DDR4-4000,19-19-19-39,288-pin DIMM,1.35 V
923,16,Silver / Black,False,True,Patriot,,PVE416G240C6GY,$4.87,False,16 GB (1 x 16 GB),DDR4-2400,,288-pin DIMM,1.2 V
924,9,Black / Red,False,True,G.Skill,,F3-12800CL9Q-16GBXL,$5.37,False,16 GB (4 x 4 GB),DDR3-1600,,240-pin DIMM,1.5 V
925,11,Green,True,False,Crucial,,CT2K16G3ERSLD4160B,$5.09,True,32 GB (2 x 16 GB),DDR3-1600,,240-pin DIMM,1.35 V
926,19,Green / Black,False,False,Crucial,,CT8G4DFS8266,$5.87,False,8 GB (1 x 8 GB),DDR4-2666,,288-pin DIMM,1.2 V
927,10,Black / Silver,False,True,Kingston,,HX316C10FB/8,$6.25,False,8 GB (1 x 8 GB),DDR3-1600,,240-pin DIMM,1.5 V
928,11,Black / Red,False,True,G.Skill,,F3-2400C11D-16GSR,$5.62,False,16 GB (2 x 8 GB),DDR3-2400,,240-pin DIMM,1.65 V
929,16,Black / Yellow,False,True,Corsair,,CMK16GX4M4C3000C16,$6.69,False,16 GB (4 x 4 GB),DDR4-3000,16-18-18-36,288-pin DIMM,1.35 V
930,17,Green,False,False,Kingston,,KVR24N17S8/8,$6.00,False,8 GB (1 x 8 GB),DDR4-2400,,288-pin DIMM,1.2 V
931,14,Black / White,False,True,G.Skill,,F4-3200C14D-16GTZKW,$10.06,False,16 GB (2 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.2 V
932,16,Silver / Black,False,True,Crucial,,BLS4K8G4D32AESTK,$6.66,False,32 GB (4 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
933,19,Black,False,True,G.Skill,,F4-3600C19Q-32GTZRB,$7.84,False,32 GB (4 x 8 GB),DDR4-3600,19-20-20-40,288-pin DIMM,1.35 V
934,16,Black / Camo,False,True,G.Skill,,F4-3200C16Q-32GSXKB,$5.97,False,32 GB (4 x 8 GB),DDR4-3200,16-18-18-38,288-pin DIMM,1.35 V
935,19,Green / Black,True,False,Crucial,,CT4K16G4VFS4266,$8.28,True,64 GB (4 x 16 GB),DDR4-2666,,288-pin DIMM,1.2 V
936,14,Red,False,True,G.Skill,,F4-3000C14D-16GVR,$8.19,False,16 GB (2 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
937,19,Black,False,True,Corsair,,CMT16GX4M2K4266C19,$27.50,False,16 GB (2 x 8 GB),DDR4-4266,19-26-26-46,288-pin DIMM,1.4 V
938,16,Red,False,True,G.Skill,,F4-3200C16D-8GVRB,$7.50,False,8 GB (2 x 4 GB),DDR4-3200,,288-pin DIMM,1.35 V
939,9,Green,False,False,Corsair,,CMV8GX3M2A1333C9,$4.87,False,8 GB (2 x 4 GB),DDR3-1333,9-9-9-24,240-pin DIMM,1.5 V
940,7,Black / Red,False,True,G.Skill,,F3-8500CL7D-8GBRL,$5.12,False,8 GB (2 x 4 GB),DDR3-1066,,240-pin DIMM,1.5 V
941,16,Black,False,True,Corsair,,CMT16GX4M2C3200C16,$9.37,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
942,19,Red,False,True,Corsair,,CMK16GX4M2E4000C19R,$13.12,False,16 GB (2 x 8 GB),DDR4-4000,19-23-23-45,288-pin DIMM,1.35 V
943,16,Black / Red,False,True,Team,,TLRED416G3000HC16CDC01,$5.06,False,16 GB (2 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
944,14,Blue,False,True,Corsair,,CMK32GX4M4A2400C14B,$5.47,False,32 GB (4 x 8 GB),DDR4-2400,14-16-16-31,288-pin DIMM,1.2 V
945,16,White / Black,False,True,Patriot,,PVR416G320C6KW,$6.87,False,16 GB (2 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
946,16,Black,False,True,G.Skill,,F4-3200C16D-16GVKB,$5.62,False,16 GB (2 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
947,15,Black,False,True,Corsair,,CMW32GX4M2C3000C15,$5.94,False,32 GB (2 x 16 GB),DDR4-3000,15-17-17-35,288-pin DIMM,1.35 V
948,16,Silver / Black,False,True,Crucial,,BLS8G4D30BESBK,$5.72,False,8 GB (1 x 8 GB),DDR4-3000,,288-pin DIMM,1.35 V
949,15,Black,False,False,Corsair,,CMV16GX4M1A2133C15,$4.56,False,16 GB (1 x 16 GB),DDR4-2133,15-15-15-36,288-pin DIMM,1.2 V
950,16,Black,False,True,Corsair,,CMR32GX4M4C3200C16,$10.00,False,32 GB (4 x 8 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
951,16,Black,False,True,GeIL,,GLS432GB3200C16ADC,$6.25,False,32 GB (2 x 16 GB),DDR4-3200,16-18-18-36,288-pin DIMM,1.35 V
952,15,Black / Silver,False,True,Kingston,,HX424C15FBK4/16,$7.12,False,16 GB (4 x 4 GB),DDR4-2400,,288-pin DIMM,1.2 V
953,16,White,False,True,Crucial,,BLS2K16G4D240FSC,$5.31,False,32 GB (2 x 16 GB),DDR4-2400,,288-pin DIMM,1.2 V
954,19,Green,True,False,Crucial,,CT16G4WFD8266,$8.00,False,16 GB (1 x 16 GB),DDR4-2666,,288-pin DIMM,1.2 V
955,18,Blue / Black,False,False,G.Skill,,F4-3200C18D-32GRS,$6.91,False,32 GB (2 x 16 GB),DDR4-3200,18-18-18-43,260-pin SODIMM,1.2 V
956,14,Black,False,True,Corsair,,CMW16GX4M2C3200C14,$13.75,False,16 GB (2 x 8 GB),DDR4-3200,14-14-14-34,288-pin DIMM,1.35 V
957,16,Black / White,False,True,ADATA,,AX4U320038G16-DB41,$6.75,False,16 GB (2 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
958,16,Black / Silver,False,True,Kingston,,HX432C16PB3K2/16,$6.90,False,16 GB (2 x 8 GB),DDR4-3200,,288-pin DIMM,1.35 V
959,15,Black / Green,False,False,Crucial,,CT8G4DFD8213,$9.25,False,8 GB (1 x 8 GB),DDR4-2133,,288-pin DIMM,1.2 V
960,16,Black,False,True,G.Skill,,F4-3000C16Q-32GTZR,$6.41,False,32 GB (4 x 8 GB),DDR4-3000,16-18-18-38,288-pin DIMM,1.35 V
961,16,Black,False,True,Corsair,,CMT32GX4M4K3600C16,$16.56,False,32 GB (4 x 8 GB),DDR4-3600,16-18-18-36,288-pin DIMM,1.35 V
962,17,Red / Black,False,True,Patriot,,PV416G373C7K,$5.94,False,16 GB (2 x 8 GB),DDR4-3733,17-21-21-41,288-pin DIMM,1.35 V
963,15,Black / Silver,False,True,Corsair,,CMD16GX4M4C3200C16,$18.75,False,16 GB (4 x 4 GB),DDR4-3200,15-15-15-36,288-pin DIMM,1.35 V
964,9,Black / Red,False,True,G.Skill,,F3-12800CL9D-8GBXL,$5.75,False,8 GB (2 x 4 GB),DDR3-1600,,240-pin DIMM,1.5 V
965,18,Black,False,True,G.Skill,,F4-3600C18D-16GTZRX,$7.87,False,16 GB (2 x 8 GB),DDR4-3600,18-22-22-42,288-pin DIMM,1.35 V
966,16,Black / Yellow,False,True,Corsair,,CMK16GX4M2Z2933C16,$5.25,False,16 GB (2 x 8 GB),DDR4-2933,16-18-18-36,288-pin DIMM,1.35 V
967,16,Red / Black,False,True,GeIL,,GPR416GB3000C16ADC,$5.06,False,16 GB (2 x 8 GB),DDR4-3000,16-18-18-36,288-pin DIMM,1.35 V
968,10,Black / Red,False,True,G.Skill,,F3-14900CL10D-16GBXL,$5.06,False,16 GB (2 x 8 GB),DDR3-1866,,240-pin DIMM,1.5 V
969,16,White,False,True,Corsair,,CMW32GX4M4A2666C16W,$6.25,False,32 GB (4 x 8 GB),DDR4-2666,16-18-18-35,288-pin DIMM,1.2 V
